tfopwg_disp,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2
0,107.358337,-1.732243,-6.437,0.133,-0.133,-19.429,0.11,-0.11,2459226.726213,0.004421,-0.004421,2.0849517,2.25e-05,-2.25e-05,3.099,0.745,-0.745,2380.0,10.5605,-10.5605,4.65169,0.431209,-0.431209,2731.54,2014.0,12.6063,0.006,-0.006,474.693,16.6275,-16.6275,6163.0,123.1,-123.1,4.56,0.09,-0.09,0.94,0.05,-0.05
0,359.516588,-49.300838,14.378,0.017,-0.017,-2.645,0.021,-0.021,2459097.43463,0.00158,-0.00158,21.05271,8e-05,-8e-05,4.91,0.252,-0.252,21440.0,1781.32,-1781.32,36.6999,8.26001,-8.26001,80.9224,835.0,12.9528,0.006,-0.006,933.836,15.682,-15.682,5736.0,134.5,-134.5,3.97,0.08,-0.08,1.73,0.09,-0.09
0,136.335932,-62.966781,-12.172,0.027,-0.027,22.836,0.026,-0.026,2460042.800347,0.004883,-0.004883,2.9918201,1.3e-05,-1.3e-05,2.231,0.278,-0.278,3410.0,4.05169,-4.05169,5.2899,0.357764,-0.357764,317.354,1175.0,12.7858,0.006,-0.006,363.632,1.88,-1.88,5301.0,126.4,-126.4,4.5,0.08,-0.08,0.89,0.05,-0.05
0,352.16451,-10.85962,26.857,0.105,-0.105,-7.918,0.056,-0.056,2459109.092,0.00271,-0.00271,12.08837,6e-05,-6e-05,3.106,0.332,-0.332,5990.0,1664.13,-1664.13,18.1866,6.07947,-6.07947,200.957,1048.0,12.3035,0.007,-0.007,551.16,13.313,-13.313,5920.0,125.6,-125.6,4.22,0.08,-0.08,1.34,0.07,-0.07
0,132.871698,-47.739206,0.088,0.041,-0.041,1.337,0.041,-0.041,2459989.636228,0.006924,-0.006924,1.6363822,0.000412,-0.000412,5.2796046,0.4663548,-0.4663548,2383.8690387,310.72556,-310.72556,10.6745489,4.354529,-4.354529,4767.1868729,2119.2651364,12.5246,0.006,-0.006,762.471,13.8775,-13.8775,6361.0,137.0,-137.0,4.09,0.08,-0.08,1.6787,0.0733066,-0.0733066
0,147.853628,-25.593913,-2.838,0.056,-0.056,2.228,0.058,-0.058,2459988.479583,0.005264,-0.005264,1.3328042,1e-05,-1e-05,2.75,0.284,-0.284,1960.0,2.6188,-2.6188,7.33432,0.496805,-0.496805,5718.54,2422.0,12.5961,0.008,-0.008,923.797,26.82,-26.82,6561.0,135.8,-135.8,4.12,0.09,-0.09,1.67,0.09,-0.09
1,339.02584,-17.000305,-108.621,0.09,-0.09,-84.412,0.078,-0.078,2459457.973621,0.000624,-0.000624,7.327945,5.6e-06,-5.6e-06,2.896,0.118,-0.118,13710.0,2.23389,-2.23389,9.49027,0.754797,-0.754797,39.3409,697.0,11.3875,0.006,-0.006,127.589,0.6115,-0.6115,4521.0,122.6,-122.6,4.5,0.1,-0.1,0.79,0.06,-0.06
1,359.091858,-13.271638,17.966,0.076,-0.076,-10.457,0.078,-0.078,2459090.143839,0.000454,-0.000454,3.3969441,2.4e-06,-2.4e-06,2.4148687,0.0476204,-0.0476204,10192.131158,176.22229,-176.22229,14.4039682,0.7792593,-0.7792593,840.3890897,1373.2191493,12.141,0.007,-0.007,488.387,13.5285,-13.5285,5864.0,119.7,-119.7,4.26,0.08,-0.08,1.27071,0.0667387,-0.0667387
0,153.250338,-58.763396,-27.328,0.048,-0.048,15.688,0.047,-0.047,2460014.553417,0.001976,-0.001976,1.9905105,5.1e-06,-5.1e-06,2.62,0.285,-0.285,2270.0,20.5618,-20.5618,5.94241,0.591461,-0.591461,8376.54,2665.0,10.6758,0.006,-0.006,206.3,1.174,-1.174,6211.0,130.4,-130.4,4.46,0.08,-0.08,1.07,0.05,-0.05
0,145.150907,-55.815548,-4.066,0.039,-0.039,5.484,0.041,-0.041,2459991.660646,0.003803,-0.003803,4.4433921,2.37e-05,-2.37e-05,3.414,0.457,-0.457,6480.0,109.816,-109.816,12.1784,1.48421,-1.48421,4015.1,2217.0,12.5449,0.007,-0.007,654.773,9.9795,-9.9795,7664.0,143.6,-143.6,4.51,0.08,-0.08,1.23,0.04,-0.04
1,163.487394,-25.524599,-7.232,0.044,-0.044,17.862,0.034,-0.034,2459302.719029,0.000896,-0.000896,3.6015056,6.2e-06,-6.2e-06,3.024,0.077,-0.077,13630.0,3.15153,-3.15153,12.3972,0.59888,-0.59888,556.616,1353.0,12.7533,0.01,-0.01,527.789,7.0945,-7.0945,6055.0,134.4,-134.4,4.46,0.08,-0.08,1.03,0.05,-0.05
0,129.802678,-44.370051,-4.506,0.055,-0.055,5.554,0.044,-0.044,2459963.201995,0.002972,-0.002972,1.6709011,0.0001722,-0.0001722,2.2820392,0.1548183,-0.1548183,1210.5574745,141.96889,-141.96889,5.3730452,0.4731371,-0.4731371,3484.153938,1959.4946555,10.8521,0.006,-0.006,327.463,3.259,-3.259,7051.0,133.5,-133.5,4.42,0.09,-0.09,1.2684,0.0507437,-0.0507437
0,146.921503,-46.86526,-6.538,0.025,-0.025,8.742,0.025,-0.025,2459302.434183,0.001139,-0.001139,5.1627718,1.05e-05,-1.05e-05,3.139,0.114,-0.114,19050.0,8.41852,-8.41852,15.0573,0.721584,-0.721584,437.179,1273.0,12.9093,0.006,-0.006,645.965,6.1775,-6.1775,6749.0,136.0,-136.0,4.53,0.09,-0.09,1.08,0.05,-0.05
0,35.737437,-53.070195,13.052,0.039,-0.039,7.754,0.035,-0.035,2458354.42965,0.00237,-0.00237,2.75753,0.00046,-0.00046,1.376,0.164,-0.164,1071.45,2.16867,-2.16867,6.99891,1.46553,-1.46553,197.323,1044.0,10.8387,0.006,-0.006,397.391,3.767,-3.767,5776.5,94.0,-94.0,2.99,0.25,-0.25,1.94,0.4,-0.4
0,134.002198,-50.328351,-4.598,0.037,-0.037,-0.368,0.033,-0.033,2459303.809966,0.001552,-0.001552,3.2891219,1.05e-05,-1.05e-05,2.948,0.467,-0.467,8100.0,9.28822,-9.28822,15.1457,0.836322,-0.836322,2357.82,1941.0,12.4564,0.007,-0.007,668.659,9.7025,-9.7025,6947.0,134.3,-134.3,4.19,0.09,-0.09,1.64,0.07,-0.07
0,139.190353,-59.528015,-9.527,0.044,-0.044,5.574,0.049,-0.049,2459329.676949,0.003299,-0.003299,2.0958074,1.6e-05,-1.6e-05,2.992,0.761,-0.761,2350.0,8.78714,-8.78714,7.63843,0.621552,-0.621552,4081.38,2226.0,12.3487,0.006,-0.006,768.845,15.0295,-15.0295,6793.0,133.3,-133.3,4.2,0.09,-0.09,1.6,0.07,-0.07
0,135.035068,-56.069246,3.789,0.044,-0.044,-12.998,0.04,-0.04,2459328.097691,0.005164,-0.005164,3.9678136,4.34e-05,-4.34e-05,4.238,0.607,-0.607,760.0,1.60833,-1.60833,2.81756,0.194007,-0.194007,1275.1,1664.0,11.2123,0.006,-0.006,263.513,1.5845,-1.5845,6138.0,132.3,-132.3,4.48,0.08,-0.08,1.03,0.05,-0.05
0,131.14418,-59.19729,-8.075,0.03,-0.03,11.78,0.029,-0.029,2459323.340464,0.002158,-0.002158,6.5832019,3e-05,-3e-05,3.135,0.262,-0.262,5280.0,4.03314,-4.03314,7.13313,0.411681,-0.411681,168.677,1003.0,12.7818,0.006,-0.006,461.758,3.2305,-3.2305,5809.0,135.3,-135.3,4.48,0.08,-0.08,0.97,0.05,-0.05
1,165.315823,-72.356704,-66.727,0.035,-0.035,25.626,0.031,-0.031,2459359.902982,0.000542,-0.000542,3.9014904,3.9e-06,-3.9e-06,4.83,0.09,-0.09,9050.0,0.445135,-0.445135,16.2567,0.848144,-0.848144,865.697,1511.0,11.4848,0.006,-0.006,389.916,3.171,-3.171,5512.0,127.3,-127.3,3.97,0.08,-0.08,1.69,0.09,-0.09
1,341.364034,-14.991775,3.481,0.067,-0.067,-2.787,0.052,-0.052,2459468.532701,0.001506,-0.001506,3.5608112,7.9e-06,-7.9e-06,3.389,0.198,-0.198,4890.0,1.14394,-1.14394,10.4972,0.594881,-0.594881,621.482,1390.0,12.0213,0.007,-0.007,486.474,8.44,-8.44,5659.0,126.3,-126.3,4.1,0.08,-0.08,1.47,0.08,-0.08
0,20.494025,-44.416747,-4.318,0.027,-0.027,-1.929,0.029,-0.029,2458356.28606,0.00539,-0.00539,2.24172,0.00091,-0.00091,3.989,0.304,-0.304,23700.0,28.7603,-28.7603,28.4732,1.79744,-1.79744,2815.2,2029.0,12.5145,0.006,-0.006,964.641,21.025,-21.025,6292.0,132.5,-132.5,3.98,0.09,-0.09,1.88,0.09,-0.09
0,137.549077,-63.406609,-4.986,0.047,-0.047,6.223,0.048,-0.048,2459315.913002,0.002714,-0.002714,13.2681095,7.65e-05,-7.65e-05,3.554,0.46,-0.46,2140.0,2.69413,-2.69413,11.9718,0.71923,-0.71923,91.8511,862.0,11.5088,0.006,-0.006,737.306,13.071,-13.071,6364.0,135.5,-135.5,3.75,0.09,-0.09,2.48,0.12,-0.12
1,359.191512,-22.153232,-5.295,0.078,-0.078,-6.964,0.055,-0.055,2459089.500823,0.000586,-0.000586,4.6027498,4.8e-06,-4.8e-06,4.2702334,0.0925086,-0.0925086,7456.7037756,113.75329,-113.75329,11.7236575,0.6386121,-0.6386121,639.4922705,1282.5626085,11.7607,0.006,-0.006,436.098,9.1615,-9.1615,5909.0,118.5,-118.5,4.21,0.07,-0.07,1.3408999,0.0648392,-0.0648392
1,173.279052,-56.503387,-3.356,0.053,-0.053,5.027,0.041,-0.041,2459331.967282,0.001695,-0.001695,1.2669382,4.4e-06,-4.4e-06,1.93,0.206,-0.206,2580.0,2.19328,-2.19328,7.13535,0.405796,-0.405796,2579.61,1985.0,11.8706,0.006,-0.006,485.219,8.8845,-8.8845,6296.0,128.8,-128.8,4.26,0.09,-0.09,1.36,0.06,-0.06
1,195.908072,-19.218984,-123.898,0.073,-0.073,-28.308,0.051,-0.051,2459332.242276,0.001861,-0.001861,1.9268037,7.1e-06,-7.1e-06,1.4,0.214,-0.214,2260.0,3.59571,-3.59571,3.42735,0.338589,-0.338589,131.648,943.0,11.7662,0.006,-0.006,113.048,0.4545,-0.4545,4249.0,123.4,-123.4,4.59,0.1,-0.1,0.68,0.06,-0.06
0,226.954057,-28.156608,-13.363,0.068,-0.068,-0.539,0.058,-0.058,2459356.522533,0.001144,-0.001144,6.1836286,1.55e-05,-1.55e-05,2.573,0.153,-0.153,9990.0,5.52842,-5.52842,13.3233,0.744972,-0.744972,195.93,1042.0,12.123,0.008,-0.008,520.156,12.2555,-12.2555,6504.0,127.9,-127.9,4.34,0.09,-0.09,1.29,0.06,-0.06
0,350.779775,-19.41965,-1.191,0.073,-0.073,5.003,0.057,-0.057,2458354.54332,0.00351,-0.00351,3.2615,0.00086,-0.00086,2.233,0.211,-0.211,1652.28,2.86135,-2.86135,5.07097,0.314799,-0.314799,403.299,1248.0,11.3018,0.006,-0.006,304.942,3.442,-3.442,5963.0,143.3,-143.3,3.41,0.25,-0.25,1.13,0.05,-0.05
0,190.946764,-76.696666,-48.746,0.044,-0.044,-13.432,0.037,-0.037,2458650.905593,0.000743,-0.000743,3.5506084,9.95e-05,-9.95e-05,2.706,0.11,-0.11,16040.0,4.32989,-4.32989,14.4767,0.931503,-0.931503,230.045,1084.0,12.2077,0.006,-0.006,280.355,1.9625,-1.9625,5083.0,126.2,-126.2,4.26,0.08,-0.08,1.13,0.07,-0.07
0,12.076269,-32.119461,-7.27,0.063,-0.063,-26.111,0.043,-0.043,2459109.39216,0.00204,-0.00204,3.55562,1e-05,-1e-05,1.838,0.38,-0.38,2610.0,205.948,-205.948,11.1675,2.19728,-2.19728,691.805,1428.0,12.4245,0.006,-0.006,551.619,12.738,-12.738,5671.0,127.5,-127.5,4.19,0.08,-0.08,1.34,0.07,-0.07
0,202.818012,-48.69895,-20.225,0.082,-0.082,-2.423,0.083,-0.083,2458623.343394,0.001043,-0.001043,1.7765395,0.0001501,-0.0001501,1.258,0.244,-0.244,14020.0,50.1134,-50.1134,16.6,1.40129,-1.40129,926.709,1537.0,12.5348,0.006,-0.006,629.894,24.239,-24.239,6394.0,131.0,-131.0,4.33,0.1,-0.1,1.28,0.08,-0.08
0,151.49954,-66.897501,-29.996,0.036,-0.036,15.555,0.032,-0.032,2458617.031866,0.001084,-0.001084,3.5366743,0.0001518,-0.0001518,2.697,0.143,-0.143,13180.0,4.76601,-4.76601,13.338,0.7167,-0.7167,446.023,1280.0,12.298,0.006,-0.006,455.304,4.1195,-4.1195,5971.0,140.0,-140.0,4.37,0.08,-0.08,1.14,0.06,-0.06
0,350.977923,-38.225789,25.692,0.047,-0.047,-13.893,0.058,-0.058,2458354.27156,0.00674,-0.00674,1.14057,0.00053,-0.00053,2.188,0.24,-0.24,5009.01,843.33,-843.33,6.52263,2.67802,-2.67802,13201.6,2986.0,12.8509,0.006,-0.006,380.053,6.5265,-6.5265,5349.5,38.6,-38.6,4.44,2.0,-2.0,0.84,0.01,-0.01
0,138.805858,-79.774383,7.514,0.031,-0.031,-2.005,0.034,-0.034,2459383.966929,0.000648,-0.000648,3.2136333,4.2e-06,-4.2e-06,1.875,0.175,-0.175,7810.0,3.96589,-3.96589,11.1273,0.583107,-0.583107,362.609,1215.0,12.3297,0.006,-0.006,522.663,4.9445,-4.9445,6189.4,119.1,-119.1,4.32,0.08,-0.08,1.25,0.06,-0.06
1,206.026527,-32.522975,-20.441,0.059,-0.059,1.595,0.072,-0.072,2459329.334304,0.003743,-0.003743,3.3704313,2.3e-05,-2.3e-05,4.608,0.457,-0.457,5610.0,5.37847,-5.37847,13.6938,0.923101,-0.923101,1466.04,1723.0,12.885,0.006,-0.006,942.122,28.733,-28.733,5765.0,132.2,-132.2,3.92,0.08,-0.08,1.85,0.11,-0.11
0,214.31811,-44.33969,-21.078,0.054,-0.054,-1.64,0.046,-0.046,2459356.489051,0.00159,-0.00159,2.9098435,1.01e-05,-1.01e-05,1.928,0.204,-0.204,9480.0,7.2433,-7.2433,13.2842,0.815267,-0.815267,378.481,1228.0,12.9841,0.006,-0.006,717.079,17.113,-17.113,5955.0,134.1,-134.1,4.24,0.08,-0.08,1.31,0.07,-0.07
1,47.728524,-73.531972,50.289,0.022,-0.022,34.587,0.022,-0.022,2460014.96281,0.000749,-0.000749,0.8831279,2.4e-06,-2.4e-06,1.651686,0.128409,-0.128409,2068.0674877,77.92001,-77.92001,4.3749094,0.4186682,-0.4186682,1586.2100083,1609.5701933,12.4923,0.006,-0.006,300.141,1.078,-1.078,5151.4,124.0,-124.0,4.51,0.08,-0.08,0.86,0.05,-0.05
1,351.321095,-15.634631,52.133,0.117,-0.117,5.002,0.082,-0.082,2459090.797418,0.001934,-0.001934,5.7042858,1.85e-05,-1.85e-05,4.061264,0.4964957,-0.4964957,940.986289,53.571136,-53.571136,5.0247868,1.8882914,-1.8882914,576.8749367,1249.9428806,10.6929,0.007,-0.007,284.388,4.186,-4.186,5560.5,123.1,-123.1,4.01,0.08,-0.08,1.61148,0.0831859,-0.0831859
0,289.140291,-34.781754,12.969,0.072,-0.072,-40.915,0.065,-0.065,2459059.767349,0.001753,-0.001753,3.910946,2.9e-05,-2.9e-05,3.28,0.323,-0.323,5210.0,2.77136,-2.77136,10.6878,0.617883,-0.617883,497.733,1315.0,11.3612,0.006,-0.006,369.444,5.37,-5.37,5642.0,132.0,-132.0,4.07,0.08,-0.08,1.54,0.08,-0.08
0,161.042028,-86.319954,-22.42,0.036,-0.036,15.394,0.033,-0.033,2459387.095741,0.001433,-0.001433,3.8780401,1.08e-05,-1.08e-05,2.757,0.352,-0.352,5030.0,1.82467,-1.82467,8.5758,0.491188,-0.491188,602.229,1380.0,12.3483,0.006,-0.006,403.582,3.1755,-3.1755,5617.0,135.6,-135.6,4.31,0.08,-0.08,1.15,0.06,-0.06
1,348.058952,-44.876485,35.906,0.058,-0.058,-37.39,0.096,-0.096,2459062.446886,0.001973,-0.001973,0.77685,3e-05,-3e-05,1.43,0.442,-0.442,830.0,7.51073,-7.51073,3.28324,0.350139,-0.350139,4180.32,2240.0,11.5273,0.006,-0.006,222.852,3.6895,-3.6895,5190.0,133.3,-133.3,4.42,0.09,-0.09,0.96,0.06,-0.06
1,265.760335,-65.008252,0.113,0.046,-0.046,-1.961,0.049,-0.049,2458681.48892,0.000529,-0.000529,3.6525305,7.52e-05,-7.52e-05,4.153,0.07,-0.07,9770.0,0.392199,-0.392199,14.7302,0.716888,-0.716888,967.919,1553.0,10.6651,0.006,-0.006,285.895,3.281,-3.281,5930.0,129.2,-129.2,4.14,0.08,-0.08,1.47,0.07,-0.07
0,262.640686,-64.723142,-11.469,0.021,-0.021,-27.176,0.024,-0.024,2459386.357734,0.001192,-0.001192,3.0223957,7e-06,-7e-06,3.272,0.186,-0.186,14800.0,226.274,-226.274,11.507,1.4904,-1.4904,791.733,1477.0,12.7316,0.006,-0.006,234.721,1.1845,-1.1845,4653.0,124.1,-124.1,4.56,0.09,-0.09,0.75,0.05,-0.05
1,271.324167,-34.107171,0.421,0.118,-0.118,-16.943,0.09,-0.09,2459383.760485,0.000818,-0.000818,2.0180196,3.4e-06,-3.4e-06,1.967,0.069,-0.069,15190.0,7.1664,-7.1664,12.168,0.698399,-0.698399,520.136,1330.0,11.3208,0.006,-0.006,217.193,2.7145,-2.7145,5544.0,131.1,-131.1,4.47,0.08,-0.08,0.96,0.05,-0.05
1,106.529815,-75.819559,-5.96,0.036,-0.036,38.599,0.037,-0.037,2460174.14998,0.000776,-0.000776,4.6658007,3.3e-06,-3.3e-06,2.609,0.033,-0.033,565.0,7.37223,-7.37223,2.17821,0.11227,-0.11227,216.429,1068.0,8.7843,0.006,-0.006,78.7577,0.1213,-0.1213,6365.0,197.0,-197.0,4.54516,0.284258,-0.284258,1.02,0.05,-0.05
0,110.390835,-21.93839,-4.179,0.045,-0.045,2.297,0.058,-0.058,2459229.684104,0.001989,-0.001989,2.6535777,0.0003826,-0.0003826,2.1014914,0.3624995,-0.3624995,1446.2753601,105.75453,-105.75453,6.685956,2.0409603,-2.0409603,4941.3523429,2138.3618868,11.0285,0.012,-0.012,607.29,13.915,-13.915,8037.0,156.255,-156.255,4.26402,0.0793857,-0.0793857,1.70185,0.0645226,-0.0645226
0,133.542032,-48.072792,-13.597,0.048,-0.048,5.808,0.049,-0.049,2459296.556389,0.002237,-0.002237,8.8088443,3.58e-05,-3.58e-05,4.411,0.582,-0.582,3550.0,7.18568,-7.18568,10.7596,0.583036,-0.583036,2579.38,1985.0,10.5387,0.006,-0.006,454.844,6.149,-6.149,8072.0,235.3,-235.3,4.37,0.53,-0.53,1.58,0.05,-0.05
0,70.670279,-64.885209,-11.324,0.069,-0.069,-2.566,0.08,-0.08,2460108.108861,0.010348,-0.010348,17.7082945,0.0002741,-0.0002741,3.449,1.047,-1.047,2341.0,415.368,-415.368,11.7171,1.73563,-1.73563,100.109,881.0,9.9524,0.006,-0.006,600.497,14.7285,-14.7285,7859.0,158.5,-158.5,4.12,1.52,-1.52,2.8,0.1,-0.1
1,155.984143,-56.843117,-24.125,0.05,-0.05,7.716,0.046,-0.046,2460031.240934,0.002304,-0.002304,18.0953159,4.48e-05,-4.48e-05,2.627,0.709,-0.709,3176.0,281.152,-281.152,12.0619,0.700945,-0.700945,37.2117,688.0,10.3823,0.006,-0.006,366.987,4.2115,-4.2115,6509.8,102.5,-102.5,3.99,0.63,-0.63,1.8,0.08,-0.08
1,144.537771,-49.335223,-26.538,0.056,-0.056,14.007,0.055,-0.055,2459990.15956,0.000931,-0.000931,5.8769438,0.0001851,-0.0001851,4.5933803,0.0823319,-0.0823319,7168.7849256,113.04359,-113.04359,12.3925008,0.6777663,-0.6777663,511.3176191,1212.8090781,10.8137,0.006,-0.006,277.899,2.483,-2.483,5805.0,133.1,-133.1,4.13,0.08,-0.08,1.4484,0.0721859,-0.0721859
0,130.052164,-31.994286,8.421,0.022,-0.022,-11.26,0.031,-0.031,2459279.83151,0.004596,-0.004596,1.2368321,1.05e-05,-1.05e-05,2.144,0.486,-0.486,1930.0,6.87011,-6.87011,7.3968,0.583536,-0.583536,3451.44,2135.0,12.6206,0.006,-0.006,735.596,9.045,-9.045,6117.0,136.0,-136.0,4.1,0.08,-0.08,1.59,0.08,-0.08
0,127.670065,-40.280004,-2.163,0.03,-0.03,-0.308,0.033,-0.033,2459278.383405,0.001556,-0.001556,0.5241284,2.1e-06,-2.1e-06,1.017,0.175,-0.175,2400.0,1167.7,-1167.7,16.7968,7.37714,-7.37714,16094.6,3137.0,12.5004,0.006,-0.006,810.822,14.079,-14.079,5860.0,135.1,-135.1,3.88,0.08,-0.08,1.95,0.1,-0.1
0,119.75408,-25.648554,7.547,0.047,-0.047,-8.12,0.052,-0.052,2459250.615192,0.00238,-0.00238,1.6117444,5.8e-06,-5.8e-06,1.524,0.177,-0.177,3120.0,4.11024,-4.11024,6.63491,0.421165,-0.421165,847.062,1502.0,12.1038,0.006,-0.006,446.453,7.7885,-7.7885,6056.0,134.5,-134.5,4.38,0.08,-0.08,1.14,0.06,-0.06
1,7.709529,-40.573461,38.231,0.03,-0.03,-9.135,0.039,-0.039,2459108.86073,0.00095,-0.00095,5.36777,1e-05,-1e-05,4.271,0.164,-0.164,6650.0,0.921726,-0.921726,14.2607,0.695606,-0.695606,747.132,1456.0,11.3151,0.006,-0.006,542.251,9.952,-9.952,6561.0,138.0,-138.0,4.1,0.09,-0.09,1.72,0.08,-0.08
0,115.874489,-38.90883,-11.066,0.031,-0.031,0.834,0.036,-0.036,2459274.96923,0.002742,-0.002742,2.2623261,1.14e-05,-1.14e-05,3.048,0.606,-0.606,2940.0,5.96474,-5.96474,4.86815,0.341372,-0.341372,1819.52,1819.0,12.4698,0.006,-0.006,343.21,2.1965,-2.1965,5786.0,131.1,-131.1,4.56,0.07,-0.07,0.89,0.04,-0.04
0,121.093981,-34.262222,-2.405,0.044,-0.044,-4.972,0.047,-0.047,2459278.794388,0.002111,-0.002111,1.680148,5.9e-06,-5.9e-06,1.217,0.158,-0.158,1420.0,2.83645,-2.83645,9.76407,0.62366,-0.62366,575.779,1364.0,10.9144,0.006,-0.006,527.277,7.173,-7.173,5750.5,327.0,-327.0,3.81,0.67,-0.67,2.35,0.11,-0.11
0,122.430787,-22.868692,-0.864,0.038,-0.038,5.231,0.036,-0.036,2458540.862165,0.008312,-0.008312,1.5971426,0.0004152,-0.0004152,3.316,0.452,-0.452,2150.0,4.4812,-4.4812,7.98964,0.593331,-0.593331,4957.19,2337.0,12.6746,0.009,-0.009,950.218,24.6015,-24.6015,6263.0,133.6,-133.6,4.03,0.09,-0.09,1.77,0.09,-0.09
1,140.84562,2.932484,-7.181,0.082,-0.082,-13.548,0.072,-0.072,2459964.344071,0.000405,-0.000405,3.7788779,8.2e-06,-8.2e-06,3.1290228,0.048315,-0.048315,17654.0731284,188.22061,-188.22061,13.9739571,0.8377756,-0.8377756,466.0843733,1185.0478458,12.239,0.008,-0.008,397.313,6.956,-6.956,5817.7,145.7,-145.7,4.43,0.09,-0.09,1.02896,0.060309,-0.060309
0,128.800451,-27.407594,-5.206,0.037,-0.037,2.36,0.038,-0.038,2459279.471354,0.001518,-0.001518,0.6691882,2e-06,-2e-06,1.347,0.278,-0.278,2850.0,7.76507,-7.76507,9.96751,0.734671,-0.734671,7244.35,2570.0,12.5772,0.006,-0.006,994.33,27.6765,-27.6765,6623.0,123.1,-123.1,4.09,0.09,-0.09,1.76,0.09,-0.09
0,119.365428,-38.970243,1.462,0.054,-0.054,-9.774,0.056,-0.056,2459277.091098,0.00292,-0.00292,1.3955317,7.7e-06,-7.7e-06,2.62,0.393,-0.393,960.0,1.78237,-1.78237,10.461,0.718734,-0.718734,3163.13,2089.0,10.9602,0.007,-0.007,566.014,11.7905,-11.7905,4957.2,104.3,-104.3,3.34,0.75,-0.75,3.29,0.17,-0.17
0,233.280288,-57.63528,-9.669,0.033,-0.033,-5.794,0.036,-0.036,2458651.973815,0.013682,-0.013682,1.862908,0.0020072,-0.0020072,4.562,0.394,-0.394,3420.0,1363.91,-1363.91,13.9775,5.68226,-5.68226,20675.8,3340.0,12.8482,0.006,-0.006,527.819,6.746,-6.746,5626.0,129.6,-129.6,4.15,0.08,-0.08,1.39,0.07,-0.07
0,148.193703,-76.165857,-24.132,0.028,-0.028,5.231,0.026,-0.026,2458652.436812,0.002997,-0.002997,0.7799194,5.3e-05,-5.3e-05,1.543,0.196,-0.196,1920.0,3.54741,-3.54741,9.09676,0.647777,-0.647777,2609.72,1991.0,12.8492,0.006,-0.006,715.534,7.67,-7.67,5473.0,128.0,-128.0,3.8,0.08,-0.08,2.04,0.11,-0.11
0,236.542661,-43.368223,-14.595,0.093,-0.093,-18.508,0.065,-0.065,2459359.54722,0.001332,-0.001332,0.9714298,2.9e-06,-2.9e-06,1.251,0.224,-0.224,1650.0,3.3845,-3.3845,8.81333,0.626163,-0.626163,2557.87,1981.0,10.7989,0.006,-0.006,492.34,10.4695,-10.4695,6495.0,133.9,-133.9,3.89,0.09,-0.09,2.18,0.11,-0.11
0,300.735006,24.435135,4.563,0.036,-0.036,-10.646,0.04,-0.04,2459771.874948,0.000538,-0.000538,2.1570462,3.67e-05,-3.67e-05,2.3436622,0.0359979,-0.0359979,17928.3672773,330.31314,-330.31314,14.5949243,0.7268147,-0.7268147,1041.3249499,1448.8262904,11.6006,0.007,-0.007,299.999,2.492,-2.492,5863.0,140.7,-140.7,4.42,0.08,-0.08,1.04535,0.0500503,-0.0500503
0,290.079022,21.371475,-5.342,0.033,-0.033,-1.476,0.041,-0.041,2458707.691822,0.004138,-0.004138,1.2997811,0.0003363,-0.0003363,2.35,0.272,-0.272,7140.0,11.7254,-11.7254,13.6803,0.895715,-0.895715,3036.53,2068.0,12.4162,0.032,-0.032,535.034,8.240501,-8.240501,6053.0,247.7,-247.7,4.08,0.09,-0.09,1.61,0.08,-0.08
1,357.580647,-17.077595,28.016,0.077,-0.077,-3.212,0.072,-0.072,2459091.364241,0.000881,-0.000881,3.4654953,5.2e-06,-5.2e-06,4.1612558,0.1198208,-0.1198208,5884.1905569,134.21783,-134.21783,14.2776184,1.1134071,-1.1134071,1373.5324063,1552.6711273,12.0719,0.007,-0.007,602.236,27.416,-27.416,5570.3,131.6,-131.6,3.93,0.09,-0.09,1.77738,0.128781,-0.128781
0,320.427977,37.822833,-4.599,0.023,-0.023,-11.514,0.026,-0.026,2458731.568477,0.004386,-0.004386,0.8912218,0.0003058,-0.0003058,1.846,0.309,-0.309,9160.0,24.2008,-24.2008,15.1782,1.1299,-1.1299,4445.59,2274.0,12.8424,0.009,-0.009,891.899,12.153,-12.153,6245.0,136.1,-136.1,4.12,0.09,-0.09,1.59,0.08,-0.08
1,296.837248,48.239969,0.961,0.025,-0.025,8.429,0.026,-0.026,2459421.606981,0.000533,-0.000533,3.2346944,6e-06,-6e-06,3.5710893,0.0646744,-0.0646744,10156.5613928,132.62682,-132.62682,13.3160023,0.6625785,-0.6625785,843.7111506,1374.5742272,12.6877,0.007,-0.007,587.039,5.0285,-5.0285,5613.0,107.7,-107.7,4.2,0.08,-0.08,1.3147399,0.059593,-0.059593
